ORDER_NO,CUSTOMER_NUMBER_ONLINE,ORDER_VALUE_ONLINE,DISCOUNT_VALUE_ONLINE,NUMBER_ITEMS_ONLINE,NUMBER_DISCOUNTED_ITEMS_ONLINE
62032486,61270359,"13367,24","3064,09",144,10
62035679,58449162,"18643,92","533,17",136,6
62041436,86803938,"18429,08","5116,86",138,78
62059985,76059753,"6971,82",0,4,0
62061553,86517393,"6179,27","1366,33",42,16
62077091,54875211,"1376,81","260,69",12,8
62077811,61069641,"12722,72","2297,74",102,34
62080768,56695632,"10769,51","1814,35",96,16
62082938,85896414,"12555,04","468,98",114,14
62099283,55018674,"27211,32","3788,52",220,44
62099337,68058384,"12223,61","2234,86",70,20
62111451,89152599,"12328,41","8145,58",160,108
62118342,64543374,"27807,37","1718,72",192,30
62120760,74297424,"13507,41","1646,67",106,34
62133770,59487663,"23257,74","3349,67",158,12
62151400,65833617,"7912,4","1291,66",76,8
62180888,60174636,"21146,02","2806,02",170,48
62191519,86136447,"18271,88","657,62",156,12
62213632,77560062,"9142,49","727,05",64,22
62213728,64190328,"12938,87","758,49",112,6
62218520,67868145,"21156,5","1840,55",204,28
62221845,66541515,15720,0,2,0
62230040,54469794,"26371,61","4250,95",196,68
62236961,54215919,"21642,51","2682,88",132,28
62241460,86706855,"23773,88","2900,34",74,22
62252924,64315362,"26384,71","928,79",158,0
62264770,58665681,"10401,4","1278,56",90,24
62275400,58469034,"14860,64","3086,36",76,16
62283195,67713813,"7105,44","20,96",34,0
62301501,85613175,"11555,51","2849,25",136,36
62319208,76292640,"9961,24","546,27",54,4
62328353,87365484,"23070,41","576,4",172,12
62350010,76720206,"13644,96","514,83",84,16
62350326,61101855,"17090,26","1189,48",138,16
62359662,67240359,"11720,57","833,16",88,4
62373311,61006911,"18021,67","3893,32",102,8
62388593,86341719,"9126,77",655,72,12
62404822,77060760,"14620,91","1004,77",118,18
62431232,67272948,"16085,49","2405,16",88,28
62444219,56156973,"10783,92","1176,38",104,24
62444347,83351973,"8883,11","5258,34",44,28
62444534,75303819,"10407,95","2433,98",78,24
62445670,63914061,"23015,39","1564,14",184,18
62449539,64078488,"20540,8","586,88",138,4
62467512,60515391,"21473,52","2333,11",150,12
62473076,61286514,"20712,41","5395,89",158,44
62482520,54103962,"26494,75","1266,77",190,18
62485666,66369135,"7153,91",0,60,0
62488720,60373491,"7283,6","373,35",54,8
62494453,63432690,"22955,13","5319,91",208,74
62515914,67108065,"9352,09","2439,22",60,12
62525016,67766499,"22457,33","784,69",184,16
62533317,61312611,"13092,14","888,18",120,24
62539723,54493617,"29258,85","4252,26",144,16
62543067,61496724,"37181,73","3671,93",242,46
62557727,61496724,"14370,7","2410,4",98,28
62558753,54229209,"15396,43","1519,6",108,6
62560598,60205731,"22176,99","3704,68",174,46
62561491,65234742,"8018,51","873,77",48,0
62578827,58416474,"12988,65","1554,97",82,8
62580072,57875586,"13258,51","779,45",92,8
62580351,60546864,"11102,25","1155,42",98,18
62597075,63705537,"14513,49","2461,49",108,36
62600735,83452806,"15624,37",0,120,0
62604246,76806006,"23045,52","3463,64",126,4
62621949,84412386,"12802,63","3619,53",112,28
62634035,88665558,"9282,66","522,69",40,4
62653152,61722603,"15932,22","1251,05",104,34
62675991,84088335,"14437,51","61,57",198,6
62687875,80831913,"18233,89","1697,76",162,16
62689734,77631939,"17836,96","5036,95",152,52
62704760,86835096,"17058,82","706,09",100,4
62714479,80860146,"18123,85","11858,12",222,172
62718300,83641203,"16959,26","1353,23",156,20
62720130,61386957,"90599,6","10468,21",604,90
62721355,66943263,"18489,34","1249,74",134,16
62726731,55237740,"12443,69","382,52",82,4
62735349,85534182,"11192,64","5896,31",70,36
62743019,58168461,"9428,07",0,8,0
62756241,55796979,"43266,68","5995,87",312,58
62774852,89125161,"10204,9","3141,38",38,0
62775501,57667908,"12627,09","1133,15",130,10
62778637,62224065,"28605,16","5546,54",184,60
62788304,54289989,"16655,34","2090,76",134,26
62792615,87723336,"9925,87","1185,55",88,20
62799437,63653370,"42808,18","723,12",272,20
62809096,56641086,"25009,21","2533,54",166,16
62818355,56321325,"8327,67",0,6,0
62818999,84672711,"11090,46","2017,4",102,22
62826609,58416474,"9910,15","1708,24",66,4
62833598,75644811,"27591,22","1358,47",242,26
62839222,86560557,"14172,89","395,62",82,8
62841848,81549942,9432,0,2,0
62848614,65220315,"34708,45","1079,44",224,8
62864737,65738073,"16460,15","542,34",124,4
62868226,74606277,"8190,12","2406,47",56,4
62868414,62017701,"12014,01","3227,84",82,24
62891955,67394334,"23986,1","1469,82",164,22
62947003,60803259,"28197,75","9683,52",206,78
62949678,67742613,"43332,18","2481,14",166,12
62972713,64697424,"26651,95","10645,06",226,62
62989114,63330024,"7839,04","1215,68",72,12
62990334,75820518,"21151,26","288,2",174,8
63006187,76524696,14803,"6257,87",154,84
63018059,66038562,"8989,22",0,6,0
63026703,65639754,"16343,56","2507,34",208,42
63031314,64094496,"38654,17","4789,36",180,38
63040822,55537974,"9889,19","1099,09",4,0
63042188,66101328,"13680,33","702,16",124,16
63052743,60371031,"15473,72","1984,65",114,40
63055649,54884493,"7059,59","784,69",24,0
63057801,86534649,"11871,22","4638,71",204,56
63058664,65183643,"14265,9","1068,96",110,12
63067348,67754331,"15303,42","437,54",102,12
63073910,63324429,"17322,13","1887,71",124,36
63119307,64289433,"24164,26","7413,29",172,68
63201727,85418412,"21422,43","347,15",178,8
63206694,57041274,"7239,06",0,64,0
63214537,86815179,"7646,47","221,39",46,4
63221190,86045133,"12596,96","554,13",88,16
63241871,66176820,"13405,23","1038,83",92,4
63246684,64840314,"28674,59","10113,2",108,24
63254347,78250299,"8697,09","1264,15",82,28
63259652,57988647,15720,0,2,0
63261024,89215110,"8078,77","3673,24",62,32
63278622,55488234,"24702,67","2069,8",206,42
63280810,61012506,"10114,51","5124,72",128,60
63309431,57170349,12576,0,2,0
63312405,55584000,"10465,59","582,95",96,8
63314878,83970447,"12266,84","922,24",74,8
63324431,80153199,"10855,97",0,16,0
63332852,87394125,"11433,68","2371,1",60,10
63335535,56378055,"18012,5","2296,43",148,20
63344623,57465360,"8795,34","1975,48",58,8
63359599,86136447,"19326,43","1277,25",134,38
63396694,88267596,"12000,91","1549,73",114,4
63400933,56113563,"15353,2","2980,25",120,38
63401261,85164696,"13992,11","5304,19",82,22
63401558,65766012,"25341,95","1257,6",166,24
63407054,61197465,"16460,15","3212,12",118,30
63407089,66789111,"30317,33","2154,95",208,16
63409288,61660608,"16232,21","2574,15",80,22
63426537,86720364,"11281,72","163,75",66,4
63453061,89172555,"19334,29","3390,28",208,68
63459105,61817130,"8052,57","1573,31",76,20
63460209,75179073,"12982,1","1775,05",134,24
63482437,81124956,"20525,08","1431,83",184,26
63486258,63077265,"34015,46","5615,97",282,86
63497601,56413062,"9945,52",1834,10,0
63499515,58022265,"10637,2","1527,46",78,22
63514336,61900863,"10185,25","2304,29",70,24
63529838,62683620,"26438,42","5612,04",174,58
63529968,54692037,"15042,73","3975,85",120,34
63535026,62104308,"30697,23","3306,44",214,6
63548176,59996340,"29476,31","3226,53",198,50
63557257,60582357,"7101,51","3333,95",66,40
63572319,56383635,"22948,58","3237,01",192,32
63586896,71994672,"26841,9","779,45",162,8
63596049,81970773,"19068,36","3238,32",122,14
63601873,67725249,"12270,77","8496,66",126,92
63612425,60924744,"13858,49","3504,25",118,44
63623764,58093011,"17396,8","1247,12",128,8
63625312,60079998,"23767,33","1925,7",158,22
63627245,57581919,"10007,09","5636,93",54,16
63628511,88300557,"9020,66",1048,42,0
63637062,56969259,"11132,38",0,62,0
63647507,62134110,"18495,89","2842,7",128,20
63649928,81960111,"24532,37","5491,52",140,26
63650134,64064073,"18461,83","2477,21",134,22
63674098,80194860,"14767,63","1311,31",118,8
63715523,83018484,"23219,75","260,69",112,4
63715848,88147536,"21136,85","3098,15",130,20
63718581,83221101,"9479,16",0,70,0
63727444,66834216,"26433,18","293,44",216,0
63733930,61629030,"10541,57","1923,08",64,28
63735864,77060760,"21341,21","3208,19",194,22
63755097,84173418,"24067,32","2284,64",180,26
63762079,56455281,"37663,81","1662,39",244,26
63762808,54457305,"3146,62","179,47",12,0
63779515,82007322,"16957,95",0,102,4
63780864,62385903,"32003,3","1118,74",236,14
63781209,62122320,"21075,28","1439,69",180,24
63791467,84922221,"8780,93",0,74,0
63793566,64451931,"16530,89","3254,04",116,30
63804558,57130074,"19283,2","1659,77",138,16
63820215,86505696,"10600,52","41,92",68,0
63828930,61040301,"18322,97","1021,8",130,4
63836032,61596165,"15674,15",0,108,0
63887820,57752358,"8288,37",0,6,0
63896845,61262295,"12231,47","2174,6",112,32
63902491,59769024,"13707,84","3248,8",120,44
63904900,67866153,"11626,25","1489,47",98,16
63915447,84818847,"44376,25","1895,57",220,18
63926353,56762799,"13337,11","1135,77",104,8
63926932,53969994,"15682,01","1659,77",104,18
63932965,75202650,"9620,64","1088,61",58,0
63938770,63896838,"11913,14","3864,5",122,44
63939583,65943573,"23562,97","1290,35",178,22
63942265,80526342,"25015,76","2282,02",174,36
63959396,55752717,"13778,58","272,48",110,4
63968748,64344687,"19757,42","696,92",152,16
63986385,86477340,"14332,71","85,15",72,0
63994888,57080742,"52318,78","2850,56",288,16
63996120,62377974,"14696,89","204,36",174,8
64015976,63330024,"18896,75","699,54",62,12
64017485,86152851,"18664,88",0,182,0
64037072,67754331,"12841,93","597,36",82,12
64048279,58200810,"17607,71","3514,73",102,44
64075007,62884752,"24457,7","3265,83",198,32
64088174,56850813,"10257,3",0,84,0
64092191,61496724,"23401,84","9016,73",152,72
64103618,60710298,"27263,72","1720,03",280,12
64121592,62840379,"18991,07","4155,32",174,56
64132575,87641265,"9222,4","673,34",60,4
64132602,76999470,"18625,58",0,74,0
64138804,59848152,"4962,28",0,42,0
64150298,62869980,"9173,93","850,19",62,8
64150342,85082523,"13388,2","2705,15",122,12
64169465,78250299,"6999,33",0,48,0
64169669,54799485,"26240,61","3077,19",158,44
64175888,66153324,"10473,45","155,89",76,4
64184520,60125550,"38195,67","1811,73",132,8
64195239,58356942,"14503,01","2686,81",132,14
64203125,81452493,"14649,73","652,38",128,8
64209885,86679993,"14744,05","475,53",158,10
64227291,88247292,"11750,7","157,2",90,0
64240712,68221395,"11982,57","2561,05",114,26
64250514,57119916,"13392,13","4400,29",76,20
64265644,55687701,"3555,34","2644,89",44,44
64269404,67713813,"7799,74","182,09",58,4
64280531,85445073,"11060,33","2553,19",78,30
64288081,54857622,"18679,29","1027,04",108,4
64298682,58168461,"11786,07",0,6,0
64303285,61298085,"30782,38","4632,16",192,8
64303635,57606690,"16651,41","2367,17",112,36
64304189,65183643,"6827,72","627,49",8,0
64313272,78075246,"6205,47","220,08",62,12
64325668,63790227,"20335,13","1742,3",160,36
64326575,88181589,"14755,84","1458,03",136,26
64334754,54783816,"22702,3","6673,14",184,82
64352971,61123854,"13993,42","330,12",142,4
64356360,86741364,"8724,6","188,64",54,4
64356436,57248325,"28282,9","6654,8",172,76
64389615,57667908,"16247,93","5146,99",158,32
64392986,77447685,"16418,23","623,56",102,8
64399255,58404306,"19405,03","1220,92",148,12
64403661,55017399,"9869,54","2313,46",86,22
64403873,85696311,"11666,86","2318,7",44,8
64410541,60920964,"25226,67","455,88",226,24
64415427,66153324,"14975,92","141,48",86,0
64416472,65157384,"38713,12","1482,92",282,26
64419795,55910820,"6776,63",0,14,0
64436612,87440772,"14129,66","117,9",104,0
64444354,86505696,"19157,44","1363,71",140,16
64447462,61936899,"8305,4","2824,36",120,28
64453255,76524696,"10810,12","3758,39",96,30
64461392,66997215,"13313,53","1446,24",96,4
64481235,55584348,"16478,49","3181,99",140,42
64510715,64094496,"23979,55","3276,31",142,38
64518542,86976927,"48507,99","5305,5",342,88
64543832,55431045,"21355,62","369,42",132,10
64546068,84659694,"15941,39","2967,15",82,12
64568341,86703699,"18637,37","965,47",156,8
64572693,56616132,"9771,29","573,78",80,8
64574840,63536982,"26456,76","522,69",296,12
64575518,65325285,3930,0,2,0
64581951,68245626,"8906,69","1801,25",60,38
64583401,67246782,"22838,54","4254,88",134,38
64595692,74753760,"12456,79",1834,56,0
64612604,83405898,"9056,03",0,38,0
64623283,54754614,3930,0,2,0
64627544,55865349,"16162,78","588,19",146,12
64629487,86741364,"9557,76",0,72,0
64629740,63578949,"14742,74","2879,38",104,54
64631103,66081843,"11136,31","1596,89",78,32
64631803,62852427,"30580,64","3864,5",242,52
64636740,54522597,"20906,29","2051,46",176,24
64643280,65196156,9432,0,2,0
64652667,61976238,"25791,28","4448,76",176,54
64654201,68032725,"11896,11","193,88",80,4
64656468,84672711,"13447,15","644,52",98,0
64660436,61462839,"9472,61","1312,62",58,6
64668497,60264411,"20523,77","1296,9",124,14
64682851,65567208,"16319,98","940,58",80,0
64719746,64225584,13493,"4416,01",122,56
64723138,80959023,"13173,36","999,53",136,16
64725972,60402369,"16874,11","1513,05",112,18
64746220,57892995,"6944,31",0,48,10
64753151,88476081,"10377,82","2200,8",104,56
64770593,54875211,"28799,04","1574,62",176,20
64771041,86725329,"18439,56","5863,56",140,56
64777594,61950912,"8720,67",0,50,18
64798749,61312611,15720,0,2,0
64830200,85110048,"21639,89","263,31",150,4
64893948,61807047,"13325,32","3747,91",78,28
64897533,62912151,"9997,92","535,79",62,8
64897980,65436954,"21062,18","2056,7",154,18
64916061,54391293,"16866,25","580,33",118,12
64923759,59871867,"33521,59","3664,07",240,62
64926659,62087100,"13772,03","230,56",96,0
64936431,76110075,"16902,93","1159,35",134,24
64946472,83672763,"30651,38","3953,58",206,20
64947713,65697108,"13865,04","1142,32",100,8
64955139,57289545,"21350,38","4502,47",142,36
64967939,57967902,"18105,51","382,52",146,4
64981055,54991713,"22254,28","4116,02",208,48
64987183,56928849,"11567,3","573,78",84,8
64987188,89154801,"5436,5",0,2,0
64988703,88012557,"16901,62","603,91",118,8
64999301,64677063,"10181,32","344,53",66,4
65059818,66834216,"24212,73","1227,47",186,12
65073739,65077494,"16936,99","3005,14",112,8
65090959,60362547,"11896,11","820,06",94,4
65092793,66446133,"6996,71",0,20,0
65102832,56322675,"13558,5","772,9",130,8
65142235,59872182,"13908,27","3111,25",76,4
65150484,57797415,"18256,16","2103,86",168,28
65167257,64911717,"15309,97","7201,07",178,68
65169750,53970765,"24639,79","4637,4",146,40
65173958,86600190,"12756,78","820,06",106,16
65211322,66029904,"32985,8",0,272,0
65222888,60219324,"7701,49","806,96",74,22
65244795,54360516,"23328,48","3345,74",202,60
65261032,56697594,"14145,38",0,92,0
65261462,54512316,"33765,25","3104,7",226,14
65270428,88980699,"22707,54",0,128,0
65298433,67766499,"13455,01",0,120,0
65318166,65536206,7074,0,2,0
65327977,63905061,"11330,19","863,29",28,0
65347405,61969323,"19897,59","1848,41",138,20
65350042,65146260,"22196,64","2659,3",190,40
65374911,62303340,"13699,98","3068,02",132,46
65377022,61916391,"13821,81","817,44",118,12
65394355,62224065,"16207,32","2773,27",120,30
65400766,83020788,"9716,27","719,19",100,8
65407494,62113005,"21630,72",0,132,0
65415588,72220410,"18287,6","2023,95",124,16
65429629,54143301,"19225,56","707,4",164,8
65437885,75255684,"20772,67","286,89",156,4
65440543,57370308,"16344,87",131,100,0
65449047,54400173,"52402,62","2299,05",326,26
65470947,86557791,"8310,64",0,46,0
65498814,66190671,"20680,97","1678,11",142,20
65502262,69311778,"9099,26","679,89",64,12
65509735,84273690,"15924,36","1810,42",136,10
65520891,79987665,"3128,28","176,85",32,4
65534120,83083809,"13335,8","2640,96",114,48
65536698,60265632,11921,"1545,8",74,16
65540107,64503633,"16592,46",1179,136,12
65577698,84412386,"7026,84",0,32,0
65588989,54556209,"19347,39","631,42",120,12
65599528,66691416,"16838,74",0,20,0
65603247,54361611,"24179,98","3010,38",134,14
65603430,55945512,"8708,88","2491,62",54,0
65606837,89152599,"12460,72","4028,25",106,12
65616731,60236766,"20978,34","2513,89",176,46
65644181,55543962,"21035,98","5295,02",164,60
65655731,83623602,"25838,44","6501,53",114,12
65659586,85462086,"7024,22",0,62,0
65671487,75579375,"14466,33","6847,37",112,56
65697188,88844178,"14170,27","255,45",106,6
65743222,64840320,"19215,08","2895,1",120,34
65759099,66403590,"16543,99","965,47",122,12
65769584,58469034,"19784,93","2943,57",116,38
65774905,54043935,"15378,09","1141,01",120,20
65781611,86341719,"8145,58","2631,79",64,8
65787292,60985239,"14774,18","603,91",106,8
65801358,55864263,"16089,42","1439,69",100,4
65803881,66161298,"22678,72","4104,23",174,30
65804564,75130470,"23798,77","2558,43",194,54
65819406,53848659,"8668,27","20,96",54,0
65832877,86136447,"14588,16","841,02",104,12
65833242,74921022,"15666,29","1920,46",114,36
65837095,61012506,"11315,78","2689,43",62,24
65841559,88482612,"21271,78","6209,4",144,36
65858110,67753953,"13521,82","2409,09",110,18
65870499,59764155,"14882,91","1385,98",90,8
65873261,85859865,7074,0,2,0
65889412,77560062,"8008,03","172,92",52,6
65920593,80194860,9432,0,2,0
65928717,57150669,"15679,39","1400,39",130,20
65934314,75414621,"15598,17","1765,88",100,16
65937072,81567690,"18815,53","1357,16",98,12
65944586,55945512,"12548,49","982,5",96,0
65954918,65481591,"12200,03",0,14,0
65957942,86815179,"8512,38",0,60,0
65973491,65294235,"13204,8","5685,4",102,26
65993329,54469794,"17375,84","7389,71",148,88
65994119,61159335,"14784,66","1623,09",98,8
66003826,54872868,"7477,48","1675,49",62,16
66011783,57667908,"16528,27","1628,33",148,16
66018430,86799720,"18130,4","373,35",136,12
66029163,74766966,"13027,95","3260,59",72,32
