CUSTOMER_NO,LOYALTY PROGRAM,AGE,CUSTOMER_TYPE,GENDER
75602886,0,2,3,0
75607587,1,3,2,0
75609561,1,2,1,1
75612120,0,1,2,1
75622683,0,4,3,1
75625728,0,2,1,0
75625938,1,1,2,0
75627708,0,1,1,1
75636603,1,3,3,0
75643560,1,3,3,1
75646041,0,1,2,0
75650280,1,3,3,1
75653961,1,3,3,0
75656652,0,2,1,0
75666333,0,2,1,0
75670596,1,2,2,0
75673923,0,3,1,0
75677364,1,4,1,0
75679563,0,3,2,0
75681375,0,2,2,0
75697617,1,2,2,1
75698838,0,2,4,0
75702834,0,1,2,1
75709758,1,2,1,0
75731067,0,2,2,1
75732450,1,3,1,0
75734121,0,1,2,0
75738198,1,2,1,0
75739536,0,4,1,0
75741483,1,3,1,0
75745092,0,2,1,0
75746460,1,1,3,1
75746589,0,2,2,1
75747156,0,3,4,1
75758646,0,1,2,1
75759177,0,2,2,0
75760737,1,3,1,0
75765426,1,3,2,1
75769182,0,2,2,1
75778698,0,2,2,1
75787875,0,2,1,0
75788328,0,3,1,0
75790287,0,2,2,0
75796743,0,2,2,0
75804573,0,3,1,0
75805356,0,4,2,0
75806772,0,2,3,1
75808290,1,2,3,1
75808578,0,2,1,0
75810915,1,2,1,0
75811635,0,3,2,0
75815343,1,2,2,0
75819405,0,1,2,0
75820518,0,2,2,0
75821340,0,1,3,0
75821541,1,4,1,0
75825195,0,1,1,0
75825216,1,2,2,0
75827115,0,1,2,1
75829008,1,4,1,1
75832182,0,2,2,1
75835203,0,3,2,1
75835851,1,3,1,0
75837102,1,3,1,0
75844338,0,3,1,0
75846048,0,1,2,0
75848721,1,1,1,0
75851250,0,2,1,1
75852018,0,1,1,1
75854178,0,2,3,0
75855216,0,4,1,1
75867663,0,3,1,0
75869865,0,2,2,0
75877743,0,2,2,1
75885783,0,4,2,0
75886650,0,2,2,0
75891117,0,2,1,1
75893763,1,3,2,0
75896214,0,1,1,1
75896562,0,2,1,0
75898755,0,2,2,0
75899739,0,2,2,1
75905424,0,2,1,0
75908823,0,3,1,1
75910986,0,2,1,0
75914013,0,4,1,1
75914484,0,1,2,0
75920262,0,1,1,0
75922956,1,1,1,1
75930159,1,3,1,0
75931026,0,1,1,0
75936984,0,2,1,0
75937125,0,2,2,0
75937302,0,4,1,0
75942501,0,1,2,0
75947652,0,1,2,1
75965910,0,1,1,0
75966465,1,1,2,0
75967605,1,3,1,0
75968001,0,2,3,0
75969774,0,2,2,0
75975375,0,2,2,0
75976698,0,2,1,1
75987417,1,2,1,0
75989892,0,2,2,0
75992814,0,3,1,1
75992820,0,1,1,0
76010937,1,2,2,1
76013532,0,2,2,1
76017318,1,3,1,1
76023111,1,3,1,1
76023882,0,1,1,0
76025817,0,2,3,0
76030197,0,3,3,1
76030278,0,2,2,0
76033224,0,1,1,0
76033917,0,2,1,1
76044858,0,1,3,0
76050660,0,2,0,0
76059363,0,1,1,0
76059753,0,2,2,0
76061700,0,2,1,0
76063785,0,1,3,0
76064592,0,2,3,0
76074195,1,1,4,0
76078941,1,2,2,1
76079103,0,3,2,1
76080504,0,3,3,0
76094493,0,2,2,1
76110060,1,1,2,0
76110075,0,4,2,0
76127490,0,2,1,1
76136805,0,1,3,0
76144056,0,2,2,0
76145628,1,2,2,0
76148679,0,2,2,0
76150134,0,2,3,0
76150770,1,3,1,1
76153794,1,1,1,1
76154388,0,2,1,1
76156314,0,2,2,0
76158270,0,2,3,0
76159236,0,2,0,0
76159452,0,3,1,0
76164162,0,2,1,1
76169022,0,1,3,0
76175613,1,1,2,0
76178733,1,3,2,0
76182426,0,2,3,1
76188672,1,3,1,0
76189812,0,2,1,1
76191297,1,2,2,0
76191729,0,2,2,0
76194909,0,2,2,1
76210104,1,1,2,0
76214391,0,1,1,0
76215126,0,2,2,0
76216677,0,2,1,0
76222221,0,2,2,0
76222962,0,2,2,0
76225224,0,3,1,1
76239849,0,3,3,0
76240173,1,2,2,0
76246122,0,3,2,1
76247298,0,1,1,1
76248270,1,2,3,0
76248300,0,1,3,0
76249320,0,1,2,1
76250637,0,1,2,1
76251540,0,2,2,0
76252032,0,2,3,1
76256610,0,1,3,0
76261518,1,3,2,0
76262955,0,2,2,0
76267794,0,1,1,0
76268580,0,2,2,0
76270479,0,3,3,0
76272807,0,1,1,0
76274190,0,2,2,0
76276410,0,2,2,1
76277418,0,2,1,0
76281708,0,1,1,1
76281960,0,1,1,0
76292640,1,3,1,0
76303848,0,2,2,1
76307538,0,3,1,0
76309872,0,1,3,0
76311171,0,1,2,0
76311387,0,2,2,1
76318872,0,2,3,0
76319853,1,3,2,0
76320249,1,3,3,0
76320297,0,2,1,1
76326387,1,2,3,0
76326972,0,3,2,0
76328901,1,3,1,0
76332126,1,2,1,0
76334730,0,3,1,0
76336221,0,2,2,0
76336845,1,1,1,0
76337286,0,1,2,0
76339581,0,2,1,0
76345194,0,1,2,0
76350312,0,2,3,0
76352832,1,3,1,1
76353615,0,2,1,0
76355541,1,1,2,0
76365672,0,2,1,0
76366074,0,1,3,0
76366254,1,3,1,0
76373535,0,2,2,0
76373553,0,2,1,0
76374741,1,2,3,0
76382844,0,3,2,0
76383816,1,2,1,1
76385994,0,2,2,0
76387110,1,2,4,0
76390608,1,2,3,0
76390854,0,2,2,0
76398276,0,2,2,0
76402923,0,2,2,0
76404438,0,1,2,0
76406487,0,3,3,0
76408122,0,2,2,0
76408293,0,2,2,0
76412853,0,2,1,0
76419837,0,1,1,0
76420554,0,1,2,0
76423971,1,1,1,1
76429791,0,1,1,0
76432947,0,4,1,0
76433139,0,1,3,0
76436637,0,1,2,1
76440264,0,1,3,0
76442559,1,4,2,0
76442940,1,2,2,0
76443885,1,3,2,1
76445913,0,2,2,0
76449642,1,2,1,1
76454571,0,3,1,0
76457562,0,3,2,0
76457886,1,2,2,0
76458585,0,2,3,0
76462728,0,3,1,1
76466418,0,3,1,1
76469751,1,2,2,0
76474542,0,2,1,0
76474908,1,2,3,1
76478160,1,2,2,1
76493067,0,2,1,0
76494414,0,2,2,0
76497024,0,1,2,0
76500417,0,4,1,1
76504350,0,2,0,1
76506594,0,2,1,1
76506741,1,2,1,1
76508613,0,2,3,1
76510737,0,3,1,1
76511319,1,4,1,1
76514508,0,3,1,0
76518015,0,3,2,0
76520061,0,2,3,0
76523613,0,1,2,0
76523964,0,2,2,0
76524696,0,2,2,0
76535649,1,3,1,0
76537134,0,2,2,1
76537548,1,2,1,0
76537683,0,2,1,0
76538640,0,1,2,0
76541346,1,3,1,1
76558683,0,2,1,0
76559019,0,2,1,0
76563246,0,1,3,0
76564206,0,1,1,0
76567710,0,1,2,0
76571811,1,2,4,1
76576260,0,2,2,0
76579656,0,2,2,0
76585749,0,2,1,1
76596033,0,2,1,1
76596207,0,2,2,1
76600968,0,2,3,0
76604403,0,2,2,1
76605720,0,1,1,0
76606818,0,2,2,0
76610985,1,2,1,1
76617585,1,3,1,0
76624095,0,2,3,0
76625823,1,2,2,0
76626513,0,3,2,1
76628598,0,1,2,0
76630059,0,1,3,1
76636287,0,3,1,0
76636779,0,1,1,0
76638051,1,1,1,0
76638789,1,2,1,0
76639044,0,2,2,0
76639563,1,2,2,0
76639632,0,3,1,1
76640826,0,4,2,0
76643424,0,3,1,0
76644360,1,1,1,0
76644555,0,2,1,0
76645785,1,2,2,0
76647237,1,1,1,0
76649214,0,2,1,0
76651899,0,2,2,0
76652982,1,1,3,0
76654341,1,2,1,1
76658418,0,2,1,0
76659582,0,1,1,0
76659900,1,3,3,1
76660272,0,2,1,0
76662753,0,2,2,0
76664349,0,2,1,0
76664355,0,1,2,0
76665222,0,1,1,0
76675806,0,2,2,0
76684788,1,3,1,1
76685319,0,2,1,0
76687008,0,1,2,1
76687554,1,2,2,1
76689003,0,2,2,1
76690140,0,3,2,0
76691559,0,1,2,0
76696203,0,3,1,1
76698648,0,2,2,0
76709550,0,1,1,0
76711860,0,3,3,1
76715898,0,3,1,1
76720206,0,2,1,1
76721217,0,2,2,0
76724412,0,2,4,0
76725468,0,1,3,0
76726401,0,3,2,0
76726524,0,4,1,1
76726569,0,2,2,0
76729119,0,2,2,1
76729782,0,2,1,0
76734423,1,3,3,1
76734447,0,2,1,0
76734468,0,3,4,0
76736154,0,3,3,0
76742262,0,1,1,0
76744641,1,2,2,0
76746588,1,3,2,1
76747119,1,1,2,0
76747359,0,2,2,0
76747998,0,2,1,0
76748196,0,2,1,0
76750824,0,2,2,0
76754547,0,2,3,0
76755540,0,3,2,0
76756284,1,1,1,0
76759581,1,3,3,0
76762440,1,4,1,1
76769457,0,2,3,0
76771542,0,1,1,0
76772139,0,2,1,0
76772856,0,1,1,0
76776822,0,2,1,1
76777719,0,2,1,1
76778187,0,1,2,0
76783236,1,3,1,0
76784985,0,2,2,1
76787406,1,1,1,1
76787871,0,2,1,1
76794387,0,2,1,0
76795560,1,1,1,1
76796247,0,2,3,1
76800810,0,3,2,0
76806006,0,4,1,0
76806051,0,3,1,0
76807821,0,2,3,0
76808166,0,3,2,1
76809651,0,2,1,1
76820253,0,2,2,0
76822371,0,3,1,0
76822833,1,3,1,1
76823928,0,3,1,1
76824069,0,1,2,0
76824261,1,2,1,0
76825230,0,2,2,0
76825506,0,1,2,0
76825668,0,1,1,0
76827960,0,1,3,0
76831473,0,2,1,0
76832502,0,1,2,0
76835472,1,3,2,0
76836795,1,4,2,1
76840161,1,1,2,0
76840386,0,1,3,0
76865856,1,2,1,0
76867383,0,3,1,1
76867719,0,3,1,1
76871394,0,2,2,0
76874793,0,3,1,0
76882134,0,1,1,1
76891050,0,1,3,0
76892028,0,2,2,1
76892061,0,1,3,0
76894497,0,2,4,0
76897998,0,2,2,0
76908753,0,1,3,1
76931091,0,3,1,1
76933332,1,2,1,0
76938498,0,3,1,1
76940856,0,2,2,1
76946022,0,3,1,0
76947240,0,1,3,1
76947582,1,3,1,1
76947867,0,1,3,0
76950546,0,2,2,1
76963464,1,3,3,0
76964748,0,2,1,0
76967763,0,2,2,1
76969905,0,2,1,1
76971036,0,1,1,0
76974882,0,3,1,0
76977036,0,2,3,0
76977102,1,2,1,1
76980531,1,2,2,1
76980756,0,4,1,1
76986384,0,2,3,1
76989975,0,3,0,0
76993422,0,4,1,0
76995978,0,1,2,0
76997757,0,2,2,0
76999470,0,2,2,0
76999956,0,1,2,1
77000976,0,4,2,1
77001144,0,2,1,1
77002266,1,2,2,1
77003760,0,2,1,0
77007147,1,2,3,1
77010360,0,2,3,1
77011311,1,3,1,0
77013315,1,3,2,0
77014743,0,2,2,0
77023791,1,3,2,0
77031021,0,3,2,1
77032350,0,3,3,0
77032398,1,2,2,0
77033082,0,2,4,0
77038764,0,1,1,0
77039331,1,2,2,1
77039721,0,2,1,0
77045319,0,2,2,0
77046105,0,2,1,0
77053590,0,4,1,0
77060760,0,2,1,0
77061066,1,2,2,1
77061264,0,1,2,0
77061444,0,1,1,0
77064492,1,2,2,0
77065203,0,3,4,0
77066145,1,4,1,0
77067171,1,2,1,0
77074443,0,1,2,0
77087523,0,2,3,0
77087886,1,2,1,0
77091147,0,2,3,1
77092905,0,1,2,0
77093904,0,1,1,1
77110638,1,3,1,0
77114676,0,3,1,1
77116074,1,3,1,0
77116776,0,1,2,1
77116914,0,1,1,0
77119758,0,2,1,0
77121786,0,2,4,1
77124597,0,1,2,0
77125383,0,2,2,1
77132778,0,2,2,1
77144736,1,2,1,0
77151339,0,2,1,0
77151726,0,2,1,0
77153055,0,1,3,0
77160093,0,2,3,0
77163522,0,2,1,0
77165634,1,3,1,1
77171079,1,3,3,0
77171325,0,1,3,0
77198337,1,1,2,0
77201901,0,1,1,1
77202516,1,1,3,0
77203287,1,2,2,1
77204355,1,2,2,0
77204664,0,1,3,0
77210664,0,3,2,0
77212818,0,3,1,0
77215698,0,3,1,0
77223939,0,3,0,0
77224788,0,3,2,1
77225277,1,2,2,0
77225649,0,1,2,1
77226273,1,2,1,0
77227719,0,3,3,0
77232615,0,3,1,1
77236593,1,3,3,0
77237853,0,2,2,0
77243355,0,2,3,0
77243772,0,2,2,0
77248701,1,3,4,0
77250228,0,1,4,1
77256258,0,2,1,1
77259894,0,2,2,1
77266383,0,2,1,0
77272512,0,3,3,0
77273505,0,2,1,1
77290953,0,2,2,0
77292000,1,1,3,1
77303496,0,2,2,0
77306346,1,1,2,1
77315133,1,2,1,0
77319036,1,3,1,0
77324106,1,1,1,0
77342169,0,3,1,1
77344776,0,4,1,0
77345004,0,2,2,0
77345154,0,3,2,0
77351148,1,2,4,0
77357838,0,1,1,0
77357931,1,3,1,0
77364960,1,3,1,0
77377356,0,3,2,1
77379294,0,2,2,0
77379531,0,4,2,0
77389782,0,2,1,1
77411436,0,1,1,1
77412156,0,1,1,0
77413848,0,4,2,0
77427693,0,3,1,1
77428932,1,1,2,0
77429034,1,4,2,1
77429736,1,4,1,0
77436696,1,3,1,0
77439858,0,2,2,0
77442525,1,3,1,0
77447568,1,4,1,0
77447685,1,3,2,1
77462193,0,3,1,1
77464806,0,1,2,1
77469756,1,2,2,0
77472642,0,2,3,0
77479473,0,3,4,0
77515656,1,3,3,0
77524500,0,4,1,1
77524653,0,1,3,1
77530101,1,3,1,0
77541156,0,2,2,0
77550153,0,2,2,0
77558565,0,1,3,1
77560062,0,3,1,0
77566914,0,2,3,0
77567193,0,3,1,1
77570568,0,3,1,0
77571999,0,2,2,0
77576856,0,3,1,1
77579382,0,2,0,0
77579991,1,3,2,1
77584248,0,4,1,0
77593464,0,3,1,1
77595549,0,3,3,0
77627793,1,2,1,0
77631939,0,2,3,0
77643591,0,2,1,0
77644944,1,1,2,1
77666304,0,1,2,0
77667762,0,4,1,0
77669586,0,2,2,0
77684013,1,3,1,1
77689596,1,2,3,0
77698236,0,1,3,0
77701476,0,1,1,0
77704443,1,3,2,0
77707740,1,3,1,0
77709819,0,4,2,1
77714625,0,3,2,0
77715645,1,1,1,1
77718063,1,3,3,0
77721531,0,2,3,0
77732673,0,1,3,1
77733861,0,2,1,0
77740242,1,3,2,0
77744679,0,3,2,0
77749953,0,2,4,1
77761497,0,3,1,1
77763105,0,2,3,0
77782677,0,2,1,1
77797131,1,1,2,0
77803938,1,2,2,0
77830749,0,1,2,1
77832003,0,1,1,0
77838453,0,2,1,0
77843055,1,4,1,1
77850504,0,2,1,0
77852343,0,2,1,0
77856213,0,2,1,0
77864733,0,1,1,0
77866968,0,1,1,0
77868792,1,2,1,1
77871759,0,1,1,1
77886876,0,2,2,0
77898279,1,4,3,1
77904696,0,2,2,0
77913855,0,1,1,0
77927622,0,3,1,1
77928657,0,2,2,1
77934408,0,2,1,0
77935686,1,2,2,0
77938668,0,2,1,0
77950029,1,4,1,0
77952348,0,3,1,1
77963733,0,2,3,0
77964885,0,2,1,0
77966508,0,2,1,1
77967126,0,2,2,0
77970798,0,2,2,0
77971983,1,1,2,1
77976348,1,4,1,1
77978811,0,4,1,0
77983980,1,2,1,0
77990112,0,2,1,1
77996202,0,1,2,0
78003909,1,3,2,1
78023562,0,3,4,0
78033150,0,1,2,0
78036093,1,2,2,0
78037014,0,3,1,0
78040353,0,2,2,0
78042180,1,2,1,0
78043665,0,2,2,0
78049590,0,3,1,0
78051915,0,4,1,0
78054162,0,1,2,0
78075246,0,4,1,0
78082956,0,3,2,0
78083784,1,2,2,1
78097719,0,3,1,1
78101373,0,4,2,0
78105531,0,2,2,1
78115488,0,1,1,0
78118560,0,2,1,1
78120756,1,1,2,1
78124782,0,2,2,0
78125136,1,3,2,1
78130290,0,3,2,0
78138681,0,2,2,0
78138822,0,2,2,1
78140595,0,2,1,0
78162762,0,3,3,0
78163572,0,3,3,0
78169011,0,2,3,0
78171039,0,2,2,0
78176496,0,3,2,0
78183213,0,3,1,1
78188772,1,2,0,1
78218433,0,2,3,0
78235425,0,1,2,0
78245382,0,1,2,0
78250299,0,2,1,1
78255999,0,4,2,0
78271722,0,4,3,1
78274233,1,3,1,0
78277179,0,3,1,1
78292491,1,2,1,0
78332682,0,2,2,0
78340233,0,2,3,0
78345033,0,1,4,0
78365733,0,4,1,1
78366675,0,2,2,0
78389082,0,2,2,0
78391302,1,2,1,0
78399477,0,1,4,0
78410700,0,1,2,0
78427785,1,4,1,0
78432396,1,2,2,0
78440928,1,3,1,0
78455124,1,2,3,1
78455199,0,2,2,0
78459177,1,3,2,0
78463968,1,3,1,0
78472662,1,2,1,0
78480138,1,2,2,0
78485292,0,3,1,1
78490245,1,2,2,0
78492099,0,1,4,1
78510288,0,2,0,1
78516519,0,2,1,0
78518856,0,2,2,1
78528774,0,2,2,1
78529701,1,3,2,0
78533724,0,2,1,0
78540468,0,3,1,1
78542028,0,3,1,1
78554682,1,2,1,1
78564123,0,2,2,0
78587094,1,2,1,1
78589191,0,3,2,1
78589560,1,1,2,0
78592476,0,2,1,0
78603993,0,3,1,0
78606468,0,2,1,0
78611106,0,1,3,0
78612537,0,2,4,1
78641979,0,2,1,1
78657651,0,3,1,0
78658959,0,3,2,0
78677076,1,3,1,1
78682674,0,3,3,0
78683436,0,1,1,1
78687888,1,1,3,0
78705753,0,2,4,0
78710757,0,2,2,0
78711777,0,3,1,0
78719976,0,2,3,0
78729573,0,2,2,0
78730299,1,2,1,0
78737199,0,2,1,0
78737376,0,1,2,0
78743493,1,2,3,0
78744873,0,4,1,1
78761661,0,2,2,0
78781701,0,3,3,1
78784296,0,2,2,1
78791763,0,2,1,0
78810336,1,2,2,1
78826365,0,1,2,1
78826404,0,3,3,0
78829236,0,3,3,1
78833703,0,3,1,1
78833820,1,1,3,0
78840375,1,4,1,0
78845877,1,3,1,1
78859311,0,1,2,0
78877653,0,2,1,0
78881079,1,2,3,1
78885837,1,2,1,0
78888312,0,2,2,0
78892713,1,2,2,0
78897279,0,4,1,1
78909492,0,1,3,0
78928377,0,2,1,0
78929154,0,3,2,1
78934164,1,2,2,0
78957696,0,2,2,0
78976593,0,3,3,0
78984555,1,4,1,0
78988053,0,2,2,1
78997152,0,2,3,0
78999159,1,1,3,1
78999909,0,1,2,0
79000197,1,2,2,0
79000773,0,3,1,1
79008147,0,1,2,0
79013223,0,3,1,1
79015914,0,1,1,0
79023933,1,4,1,1
79027659,0,1,3,1
79029303,0,2,3,0
79037946,1,3,4,0
79065477,1,2,1,0
79066476,0,2,1,1
79077873,0,3,3,0
79109208,0,2,2,1
79124313,1,3,1,1
79125990,0,3,2,1
79126221,1,2,2,1
79140033,0,2,0,0
79153353,0,2,1,0
79167396,0,3,1,0
79177146,0,2,1,0
79179837,0,3,1,0
79183422,0,2,1,0
79183899,0,1,3,1
79184490,1,1,1,0
79200270,1,3,1,0
79236762,0,2,1,1
79245096,0,1,2,1
79247748,0,2,2,0
79253793,0,2,2,1
79259856,1,2,1,0
79278774,0,1,2,0
79286013,0,1,2,0
79317588,1,2,1,1
79318893,0,2,3,0
79324377,1,2,1,1
79328442,0,3,1,1
79333836,0,4,1,0
79351356,0,2,3,1
79370493,0,4,1,0
79408251,0,2,3,0
79410219,0,1,1,0
79422918,0,2,1,1
79430475,0,2,2,0
79446243,0,1,2,0
79451862,1,2,2,1
79464006,1,2,2,0
79479576,0,2,1,0
79491213,0,1,1,0
79512159,0,1,2,1
79519113,0,4,1,1
79520796,1,1,1,0
79538856,0,2,2,1
79540359,1,3,2,0
79543428,0,1,2,0
79550052,0,2,4,0
79582656,0,1,2,0
79630287,0,3,2,0
79632702,0,4,1,0
79645851,0,2,1,0
79648137,0,2,3,1
79648299,0,1,1,0
79648686,1,2,1,0
79652733,0,3,1,0
79656315,0,2,2,1
79679745,1,1,3,0
79686819,0,1,2,0
79687596,1,1,3,0
79698033,0,2,2,0
79713735,0,2,2,1
79744443,1,2,1,0
79774602,0,2,3,0
79798713,1,2,2,0
79804293,0,2,2,0
79810869,0,2,2,0
79812729,0,2,4,0
79815597,0,2,1,0
79816791,1,3,3,0
79819494,1,2,2,1
79827825,0,2,1,0
79832502,0,3,1,1
79836234,0,3,1,0
79840104,0,2,1,0
79872231,0,4,1,0
79893912,0,2,1,1
79908588,0,4,1,0
79917456,0,3,2,1
79923624,0,1,2,0
79925721,1,3,2,0
79928979,1,2,1,0
79932276,0,3,1,0
79940202,0,1,2,0
79941636,0,3,2,0
79944459,0,1,2,0
79949409,1,2,2,0
79952934,0,3,1,0
79958091,0,1,3,0
79967979,0,2,2,0
79987665,0,3,2,0
79989453,0,2,1,0
80003565,0,2,2,0
80008800,0,1,1,0
80009976,0,3,2,1
80058363,1,3,1,0
80078166,0,2,1,0
80078799,0,3,3,0
80082936,1,4,2,1
80086929,1,3,1,1
80087265,1,2,1,0
80090073,0,3,3,0
80103783,0,2,1,0
80107632,0,3,1,1
80115762,1,2,1,0
80120682,0,2,2,0
80129253,1,3,1,0
80130150,0,1,1,0
80133816,0,2,2,1
80138148,0,3,1,0
80153199,0,2,2,0
80164296,0,2,2,0
80185164,1,2,2,1
80189064,0,3,1,1
80190984,0,3,2,0
80199159,0,2,1,0
80204919,0,2,2,0
80208063,0,2,3,0
80210217,0,1,4,0
80212365,1,2,3,0
80217126,0,1,2,0
80217888,0,1,1,0
80218167,0,2,1,0
80218353,0,2,2,0
80218854,0,1,1,0
80220333,0,2,1,0
80225643,1,1,1,0
80227998,0,2,2,0
80228532,0,2,1,1
80229327,0,1,1,0
80229783,0,2,1,0
80229864,0,2,1,1
80232978,1,2,3,0
80234490,0,1,1,1
80235126,1,1,1,0
80238378,0,2,2,0
80239242,0,1,2,0
80245590,0,2,1,0
80249472,0,1,2,1
80249493,0,4,2,0
80251461,0,1,1,0
80255655,0,1,3,0
80256138,1,4,1,0
80261133,1,2,2,0
80265141,0,2,1,1
80265162,0,2,2,0
80274252,0,2,2,0
80274477,0,3,1,1
80275299,0,2,2,0
80276199,0,1,3,1
80280414,0,2,2,0
80280891,1,3,2,0
80281368,1,3,1,0
80290302,0,1,1,1
80293623,0,2,2,1
80303319,0,1,1,0
80314965,0,2,1,1
80315925,0,2,1,1
80317425,0,2,1,0
80326188,0,3,2,0
80327187,0,3,2,0
80327946,0,1,1,0
80331576,0,2,2,1
80338587,0,2,2,0
80368542,0,1,1,0
80369202,0,2,3,0
80372406,0,1,2,1
80373204,0,1,1,0
80374488,1,1,1,0
80376453,0,2,2,0
80379516,0,2,1,0
80382000,0,2,3,0
80404818,0,2,1,0
80418006,1,2,1,1
80423295,0,1,1,0
80425374,0,1,3,0
80436222,1,2,2,1
80452896,0,4,2,0
80460762,0,2,1,1
80461833,1,1,1,1
80465928,0,1,3,0
80466153,0,1,1,0
80466453,0,3,2,0
80469873,0,2,2,1
80479077,1,3,1,0
80485773,1,1,2,1
80514894,0,2,1,1
80517759,0,2,1,0
80522463,0,1,3,0
80526342,1,3,3,1
80530662,0,2,2,1
80539863,1,1,3,0
80550435,0,4,1,1
80551527,1,4,1,0
80552751,0,2,1,1
80555415,0,1,2,0
80556162,1,2,3,0
80558025,0,2,2,0
80559999,0,4,1,0
80581296,0,3,1,1
80585265,1,1,2,1
80585391,0,1,3,0
80585829,0,3,3,1
80597388,0,1,2,0
80600703,0,2,3,0
80603733,1,1,3,1
80613903,0,3,2,1
80618865,0,1,2,0
80630031,0,3,2,0
80633937,0,2,1,0
80640900,0,4,1,1
80654250,0,1,2,0
80679588,1,3,3,0
80689128,0,2,1,1
80698725,0,2,1,0
80713437,0,1,2,0
80717466,1,2,2,0
80718162,0,3,1,1
80718417,1,2,1,0
80733879,0,2,2,0
80751285,0,2,2,0
80754633,0,3,2,0
80776893,0,3,1,1
80777883,0,1,2,1
80778036,1,3,1,0
80782494,0,2,3,0
80788269,0,3,4,1
80796996,1,2,1,1
80822820,0,3,2,1
80827212,0,1,1,1
80831913,0,2,1,0
80834433,1,2,3,0
80834736,1,4,1,0
80843253,0,4,1,0
80845002,0,2,3,1
80860146,0,3,2,0
80892066,0,1,1,1
80894136,0,3,1,0
80903343,0,1,3,1
80907615,0,1,4,0
80910162,0,2,1,0
80910849,1,1,3,0
80913414,0,2,1,0
80915460,0,1,1,0
80917917,0,2,1,1
80920083,1,2,2,0
80920536,0,3,2,0
80920644,0,2,4,0
80921817,0,1,1,0
80958816,0,2,3,1
80959023,0,2,3,0
80959056,0,1,2,0
80970882,0,2,2,1
80975556,0,2,1,1
80981328,1,2,2,0
80987595,0,2,1,0
80990076,1,4,1,0
80991750,0,2,3,1
80992383,0,2,1,0
80993064,0,3,3,0
80998653,1,2,3,0
81001275,0,3,1,1
81002655,0,2,4,0
81003639,1,2,2,0
81010254,0,3,1,1
81011160,0,2,2,1
81014175,0,4,1,0
81014916,0,1,1,0
81032445,0,2,2,1
81048960,0,2,1,0
81049005,0,3,1,1
81059568,1,3,2,0
81060477,0,2,2,0
81062637,1,3,1,1
81069999,0,2,1,1
81075897,0,1,1,1
81076308,0,2,1,0
81078372,0,2,1,0
81078852,1,1,3,1
81081594,0,2,2,1
81086403,0,2,2,0
81088686,0,1,1,0
81089304,0,1,1,0
81090363,0,1,2,1
81101868,0,1,3,0
81107979,0,1,2,0
81119721,0,4,1,1
81122436,0,1,1,1
81123333,0,2,2,1
81124956,0,2,2,0
81133383,0,2,1,1
81136116,0,2,1,0
81137394,1,3,3,1
81139782,1,3,1,0
81141405,1,3,1,1
81145521,0,2,2,0
81146013,0,1,3,1
81147642,0,3,2,0
81147834,1,1,1,0
81148074,0,1,3,0
81148200,0,2,3,1
81149271,0,2,2,1
81152142,0,1,2,0
81160800,0,2,3,1
81166527,0,1,2,0
81166530,0,2,2,1
81167571,0,2,2,1
81168093,0,1,1,0
81175647,1,2,2,1
81181647,0,1,1,0
81192012,0,2,2,1
81192816,0,2,1,1
81201216,0,1,0,0
81207183,0,1,2,0
81208461,0,1,1,0
81210108,1,1,2,1
81211386,0,3,2,1
81212751,0,3,1,0
81213588,1,4,2,0
81213810,1,3,2,0
81215130,0,3,1,1
81219888,0,3,2,0
81227250,0,2,3,1
81227436,0,2,1,0
81238680,1,2,1,1
81239565,1,3,2,1
81242424,1,2,1,0
81245823,0,2,1,1
81246300,1,2,2,1
81247014,0,2,1,0
81249483,1,1,2,0
81251871,0,2,2,1
81254607,0,2,2,1
81258321,0,2,2,1
81276411,0,2,2,0
81288465,0,2,3,1
81290679,0,2,1,0
81291510,0,2,2,0
81295848,0,2,2,0
81297429,0,2,2,1
81300294,1,1,2,0
81300957,0,1,1,0
81319491,1,3,1,0
81324876,0,2,1,1
81328326,0,2,2,1
81335142,1,1,2,0
81339762,0,2,1,1
81345417,1,2,1,0
81345636,1,4,1,1
81352593,0,2,2,0
81362796,0,2,1,0
81380697,0,1,2,0
81388803,0,3,3,1
81393150,0,1,2,0
81410868,0,3,1,0
81416682,0,1,2,0
81421893,0,2,3,0
81424461,1,2,1,1
81430590,0,1,2,1
81432891,1,4,2,0
81437421,0,4,1,1
81438543,0,3,2,0
81442206,0,2,3,0
81449370,1,3,2,0
81449442,1,1,2,0
81450366,1,3,2,0
81452964,0,2,3,0
81456846,0,4,2,1
81466257,0,2,2,0
81468687,0,1,3,0
81472293,0,4,4,0
81480990,1,1,1,0
81493266,0,2,2,0
81500868,0,3,1,0
81523374,0,3,1,0
81528213,1,4,1,0
81531372,1,3,2,0
81533136,1,3,1,0
81534276,0,1,1,1
81539763,0,4,1,0
81541536,0,3,2,1
81542478,1,1,1,1
81545658,0,2,2,0
81547455,0,3,2,1
81556878,0,2,2,1
81558507,0,2,3,0
81559260,0,2,2,1
81560004,0,3,2,1
81561642,1,2,2,1
81565413,0,3,2,0
81567690,0,3,1,0
81574251,1,3,1,0
81575865,1,1,2,0
81576402,0,1,1,0
81580083,0,1,2,1
81581622,0,1,3,1
81585996,0,1,1,0
81598434,0,2,1,0
81598590,0,1,1,0
81599190,1,2,2,1
81600768,0,1,1,1
